,,,,,,,,
,id,accountId,createdAt,updatedAt,expenses,grossProfit,grossRevenue,netProfit
,01JPP6SZA7QNR8WBA3V41Y6HNC,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:22:58.843,2025-03-19 03:22:58.843,195391,-17449,297154,-212840
,01JPP6T1Q3VZJBP31JS0YBJGXF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:01.304,2025-03-19 03:23:01.304,195391,-17449,297154,-212840
,01JPP6T4AZ9Z8C4TDZY9EXD4K3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:03.992,2025-03-19 03:23:03.992,195391,-17449,297154,-212840
,01JPP6T73ZWH1PE54QFPA5ADAX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:06.851,2025-03-19 03:23:06.851,195391,-17449,297154,-212840
,01JPP6TA4PY1QZCRXWMB3A9XFX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:09.933,2025-03-19 03:23:09.933,195391,-17449,297154,-212840
,01JPP6TCPNHAC6VD936398KEF4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:12.589,2025-03-19 03:23:12.589,195391,-17449,297154,-212840
,01JPP6TF882CWMKZVHG4GQFW20,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:15.174,2025-03-19 03:23:15.174,195391,-17449,297154,-212840
,01JPP6THZJBE5ZDRMQAME072YD,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:17.99,2025-03-19 03:23:17.99,195391,-17449,297154,-212840
,01JPP6TN63Q3BF2PTFHP6CES6J,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:21.274,2025-03-19 03:23:21.274,195391,-17449,297154,-212840
,01JPP6TR8378HPVSBB8GPJR7M5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:24.413,2025-03-19 03:23:24.413,195391,-17449,297154,-212840
,01JPP6TVYH47WZ73EJ97CKE516,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:28.211,2025-03-19 03:23:28.211,195391,-17449,297154,-212840
,01JPP6TZMQC7GT0E35GQC5B4TY,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:32.001,2025-03-19 03:23:32.001,195391,-17449,297154,-212840
,01JPP6V3FV2RG9DRWM853VZ607,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:35.928,2025-03-19 03:23:35.928,195391,-17449,297154,-212840
,01JPP6V7MFZ975G3Y1VWB5SS0Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:40.292,2025-03-19 03:23:40.292,195391,-17449,297154,-212840
,01JPP6VC3J0MEPZTQZMT2PZJN0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:44.742,2025-03-19 03:23:44.742,195391,-17449,297154,-212840
,01JPP6VGVNZDSTHX3P630YYF7N,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:49.627,2025-03-19 03:23:49.627,195391,-17449,297154,-212840
,01JPP6VN7RT3687MAVNVMKCB07,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:23:54.152,2025-03-19 03:23:54.152,195391,-17449,297154,-212840
,01JPP6VVV4YCA7CEVD26TXVPAQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:24:00.915,2025-03-19 03:24:00.915,195391,-17449,297154,-212840
,01JPP6W2Q8A1CF9GDM75MFKTY6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:24:07.971,2025-03-19 03:24:07.971,195391,-17449,297154,-212840
,01JPP6WATM40WM6CTYQPXW5W2B,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:24:16.28,2025-03-19 03:24:16.28,195391,-17449,297154,-212840
,01JPP6WG97T4CZRVQJJ3843AZ2,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:24:21.845,2025-03-19 03:24:21.845,195391,-17449,297154,-212840
,01JPRSMKCVSKJ4V4RYW1AV7JQM,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:30:34.68,2025-03-20 03:30:34.68,195391,-17449,297154,-212840
,01JPRSMPQG91P1K7F27AHQMWKM,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:30:38.061,2025-03-20 03:30:38.061,195391,-17449,297154,-212840
,01JPRSMT7VJT2SAB36T4D3FBBN,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:30:41.648,2025-03-20 03:30:41.648,195391,-17449,297154,-212840
,01JPRSMXP5KRPWVXASQV4RRY42,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:30:45.182,2025-03-20 03:30:45.182,195391,-17449,297154,-212840
,01JPRSN1QBCTSFSXVWXF2QYC31,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:30:49.31,2025-03-20 03:30:49.31,195391,-17449,297154,-212840
,01JPRSN5W387BTFBGK2EG5MK5H,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:30:53.58,2025-03-20 03:30:53.58,195391,-17449,297154,-212840
,01JPRSNADASN3CS6S9RWV992MN,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:30:58.225,2025-03-20 03:30:58.225,195391,-17449,297154,-212840
,01JPRSNEDSMYDK6EMWA70R5V7W,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:02.335,2025-03-20 03:31:02.335,195391,-17449,297154,-212840
,01JPRSNK4RFVFH2E9BW7SK9J8B,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:07.14,2025-03-20 03:31:07.14,195391,-17449,297154,-212840
,01JPRSNQ6PSMR1371MD67SGJQ1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:11.36,2025-03-20 03:31:11.36,195391,-17449,297154,-212840
,01JPRSNVSFSXWZ2C1Z3Y5WBNPP,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:15.992,2025-03-20 03:31:15.992,195391,-17449,297154,-212840
,01JPRSNYKXSFCY78MWJC9MMHGX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:18.885,2025-03-20 03:31:18.885,195391,-17449,297154,-212840
,01JPRSP1DZ1V6SWX4P4B4S52YX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:21.758,2025-03-20 03:31:21.758,195391,-17449,297154,-212840
,01JPRSP4P1SJ5KPE4E95WQTQRN,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:25.113,2025-03-20 03:31:25.113,195391,-17449,297154,-212840
,01JPRSP7ZQB7Q249WD2G17P3P2,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:28.549,2025-03-20 03:31:28.549,195391,-17449,297154,-212840
,01JPRSPBMNV5VMS5B18288EYW8,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:32.225,2025-03-20 03:31:32.225,195391,-17449,297154,-212840
,01JPRSPFWR4BY4DRBVDA561B3H,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:36.603,2025-03-20 03:31:36.603,195391,-17449,297154,-212840
,01JPRSPK2N3AA9N59SRHQQS4CV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-20 03:31:39.831,2025-03-20 03:31:39.831,195391,-17449,297154,-212840
,01JPVB9K8V4B6569TGTHR8TMY6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:17:37.303,2025-03-21 03:17:37.303,195391,-17449,297154,-212840
,01JPVB9NRJDZK7PVSQ095GD4NM,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:17:39.813,2025-03-21 03:17:39.813,195391,-17449,297154,-212840
,01JPVB9RMNGF2V04E4YPZMQQJ7,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:17:42.773,2025-03-21 03:17:42.773,195391,-17449,297154,-212840
,01JPVB9VDJKFF5CR8EKH4KBBPP,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:17:45.618,2025-03-21 03:17:45.618,195391,-17449,297154,-212840
,01JPVB9YN2BM8XS199VTRMSZ4A,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:17:48.972,2025-03-21 03:17:48.972,195391,-17449,297154,-212840
,01JPVBEGFV5GVRSHKAZTM01716,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:20:18.298,2025-03-21 03:20:18.298,195391,-17449,297154,-212840
,01JPVBEKHM531WXQWSFPTGRDY5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:20:21.401,2025-03-21 03:20:21.401,195391,-17449,297154,-212840
,01JPVBEPXKRG8DHY9EZCR60H5Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:20:24.857,2025-03-21 03:20:24.857,195391,-17449,297154,-212840
,01JPVBETCTH1NA6S75GGXKK9BG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:20:28.445,2025-03-21 03:20:28.445,195391,-17449,297154,-212840
,01JPVBEY7NHCHCYBHKRSQNEDDX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:20:32.387,2025-03-21 03:20:32.387,195391,-17449,297154,-212840
,01JPVBG2FF97ZW3SC3BZ21GBH3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:09.435,2025-03-21 03:21:09.435,195391,-17449,297154,-212840
,01JPVBG40FP7V2BFYATRPE44NB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:10.929,2025-03-21 03:21:10.929,195391,-17449,297154,-212840
,01JPVBG5CJM2NYTKH4WJWQJFHQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:12.339,2025-03-21 03:21:12.339,195391,-17449,297154,-212840
,01JPVBG6R96BJR59GQCQZC19NW,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:13.738,2025-03-21 03:21:13.738,195391,-17449,297154,-212840
,01JPVBG84TGGPAW6F7C3XGE45H,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:15.163,2025-03-21 03:21:15.163,195391,-17449,297154,-212840
,01JPVBG9GFG9652JNP25WFGMXS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:16.56,2025-03-21 03:21:16.56,195391,-17449,297154,-212840
,01JPVBGC4MY97S28663B4D0D4G,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:19.253,2025-03-21 03:21:19.253,195391,-17449,297154,-212840
,01JPVBGFBFXY1E3WV8X0GFYJT6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:22.64,2025-03-21 03:21:22.64,195391,-17449,297154,-212840
,01JPVBH19X5WM5E4FJG2A0QJZY,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-21 03:21:40.927,2025-03-21 03:21:40.927,195391,-17449,297154,-212840
,01JPXY3WJH4Z6DGA6T4ZZTDAWT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:02.058,2025-03-22 03:25:02.058,195391,-17449,297154,-212840
,01JPXY3ZW5PJDM85DYDVV5JYSZ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:05.379,2025-03-22 03:25:05.379,195391,-17449,297154,-212840
,01JPXY436TP9NTYDH15PDK7QX1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:08.795,2025-03-22 03:25:08.795,195391,-17449,297154,-212840
,01JPXY46G8X2QQ73V5BVJP69AY,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:12.201,2025-03-22 03:25:12.201,195391,-17449,297154,-212840
,01JPXY4A3A9J30FJ12T22RJ8W9,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:15.848,2025-03-22 03:25:15.848,195391,-17449,297154,-212840
,01JPXY4DHPA5YFKMW489VSRZ44,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:19.39,2025-03-22 03:25:19.39,195391,-17449,297154,-212840
,01JPXY4HE27N1AK89J1R1ATZWJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:23.378,2025-03-22 03:25:23.378,195391,-17449,297154,-212840
,01JPXY58A1B76T03ZSNMNXH4Y1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:46.695,2025-03-22 03:25:46.695,195391,-17449,297154,-212840
,01JPXY59QRMQCVM3XR7ZDC1DVB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:48.154,2025-03-22 03:25:48.154,195391,-17449,297154,-212840
,01JPXY5B757BY9ZCN6ZQEDHGFA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:49.671,2025-03-22 03:25:49.671,195391,-17449,297154,-212840
,01JPXY5CM6ABZ3YS6GYG782BS8,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:51.111,2025-03-22 03:25:51.111,195391,-17449,297154,-212840
,01JPXY5DZPWGZ646TG8XBGBPNC,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:52.503,2025-03-22 03:25:52.503,195391,-17449,297154,-212840
,01JPXY5FB2FJHPCY8TR1Y37E0Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:53.891,2025-03-22 03:25:53.891,195391,-17449,297154,-212840
,01JPXY5HE336R5RKXA4EDJ62XW,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:56.037,2025-03-22 03:25:56.037,195391,-17449,297154,-212840
,01JPXY5K6R7JX8PPTV8XVP819J,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:57.849,2025-03-22 03:25:57.849,195391,-17449,297154,-212840
,01JPXY5MHWVQJ6JGFC60MADSG0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:25:59.229,2025-03-22 03:25:59.229,195391,-17449,297154,-212840
,01JPXY5P0V8QPEK7S6BG7VQJSG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:00.732,2025-03-22 03:26:00.732,195391,-17449,297154,-212840
,01JPXY5QCG2ZZM0MH1Q30QPWX0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:02.13,2025-03-22 03:26:02.13,195391,-17449,297154,-212840
,01JPXY5RRMFES00Y1BF5EQ579Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:03.542,2025-03-22 03:26:03.542,195391,-17449,297154,-212840
,01JPXY5T3EV69R33CGCN40C9PJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:04.911,2025-03-22 03:26:04.911,195391,-17449,297154,-212840
,01JPXY5VF174535XB7JEGYM8P7,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:06.306,2025-03-22 03:26:06.306,195391,-17449,297154,-212840
,01JPXY5WX7N20H503MX7FWK95N,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:07.786,2025-03-22 03:26:07.786,195391,-17449,297154,-212840
,01JPXY5Y84XH6P14MHJZZK4B0D,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:09.157,2025-03-22 03:26:09.157,195391,-17449,297154,-212840
,01JPXY5ZK0EMKB10N3772VXC0T,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:10.529,2025-03-22 03:26:10.529,195391,-17449,297154,-212840
,01JPXY6117VNX8R8PXTJ9J2N8X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:12.008,2025-03-22 03:26:12.008,195391,-17449,297154,-212840
,01JPXY630G5Q3E21YDTCFZD6S3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:14.034,2025-03-22 03:26:14.034,195391,-17449,297154,-212840
,01JPXY64V3JSHXB18VX6KYME54,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:15.909,2025-03-22 03:26:15.909,195391,-17449,297154,-212840
,01JPXY6677M4R4W6YAJCK6G4WK,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-22 03:26:17.32,2025-03-22 03:26:17.32,195391,-17449,297154,-212840
,01JQ0HS3JJ39M8FZT8RV5C5QE8,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:47:09.275,2025-03-23 03:47:09.275,195391,-17449,297154,-212840
,01JQ0HSC1WSF734REAY87FMM5P,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:47:17.917,2025-03-23 03:47:17.917,195391,-17449,297154,-212840
,01JQ0HSM0K5CFE2MXBFSZBYFZ3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:47:26.047,2025-03-23 03:47:26.047,195391,-17449,297154,-212840
,01JQ0HSSJDVMDWXSREZ2YT64W3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:47:31.757,2025-03-23 03:47:31.757,195391,-17449,297154,-212840
,01JQ0HT1TZYW8E0TA4A013660P,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:47:40.218,2025-03-23 03:47:40.218,195391,-17449,297154,-212840
,01JQ0HT8P90SHG83CT9QJ5YFJH,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:47:47.229,2025-03-23 03:47:47.229,195391,-17449,297154,-212840
,01JQ0HTGTDWDAGYFF009R40QEC,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:47:55.535,2025-03-23 03:47:55.535,195391,-17449,297154,-212840
,01JQ0HTQMS8Q46PTC4TPYWWY3E,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:48:02.519,2025-03-23 03:48:02.519,195391,-17449,297154,-212840
,01JQ0HV0H98CD9CNZM0T7XR29T,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-23 03:48:11.637,2025-03-23 03:48:11.637,195391,-17449,297154,-212840
,01JQ32MF9RFCVSJ8659T9ZV1N1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:12.029,2025-03-24 03:20:12.029,195391,-17449,297154,-212840
,01JQ32MM1CZTCXW9B495TS8SZA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:16.838,2025-03-24 03:20:16.838,195391,-17449,297154,-212840
,01JQ32MRJ75EDTGAERGT6WTS2P,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:21.479,2025-03-24 03:20:21.479,195391,-17449,297154,-212840
,01JQ32MX65HY4HX05RYG733Z9K,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:26.215,2025-03-24 03:20:26.215,195391,-17449,297154,-212840
,01JQ32N1TP73R5WR3CDVY73GY1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:30.954,2025-03-24 03:20:30.954,195391,-17449,297154,-212840
,01JQ32N6VMBTAWZ3EY8Q3FT6KS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:36.102,2025-03-24 03:20:36.102,195391,-17449,297154,-212840
,01JQ32NDVWS73J4CMPKRK0H39N,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:43.344,2025-03-24 03:20:43.344,195391,-17449,297154,-212840
,01JQ32NN57E3G9767FTNG08CPR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:50.814,2025-03-24 03:20:50.814,195391,-17449,297154,-212840
,01JQ32NX8ND4MQPYT6C9M225K5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:20:59.1,2025-03-24 03:20:59.1,195391,-17449,297154,-212840
,01JQ32P5E86BRG8DPXKQKBEZ2C,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:21:07.52,2025-03-24 03:21:07.52,195391,-17449,297154,-212840
,01JQ32PFCG36K93EVZWBS0N8JX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:21:17.691,2025-03-24 03:21:17.691,195391,-17449,297154,-212840
,01JQ32PWM45ZNPC029F7JKS5XG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:21:31.236,2025-03-24 03:21:31.236,195391,-17449,297154,-212840
,01JQ32R62V6V2WK9DTCG2V48YG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:22:13.657,2025-03-24 03:22:13.657,195391,-17449,297154,-212840
,01JQ32RAJKREN25CWNEEHYD6M5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:22:18.206,2025-03-24 03:22:18.206,195391,-17449,297154,-212840
,01JQ32RF2JMMKTQPWKVYE47KCQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:22:22.808,2025-03-24 03:22:22.808,195391,-17449,297154,-212840
,01JQ32RKP1WTCE5KH6H4Q618HF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:22:27.609,2025-03-24 03:22:27.609,195391,-17449,297154,-212840
,01JQ32RRY1VSQ45810XXKXJCQZ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:22:32.996,2025-03-24 03:22:32.996,195391,-17449,297154,-212840
,01JQ32RXXFZGRHR7S1700D964V,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-24 03:22:37.963,2025-03-24 03:22:37.963,195391,-17449,297154,-212840
,01JQ5W44YEFJF7WTXSY0NJ00E5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:24:09.192,2025-03-25 05:24:09.192,195391,-17449,297154,-212840
,01JQ5W4NQQA3G1SHDY3Z608NAJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:24:26.555,2025-03-25 05:24:26.555,195391,-17449,297154,-212840
,01JQ5W50ZKVFT99NM166MCAWZS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:24:37.862,2025-03-25 05:24:37.862,195391,-17449,297154,-212840
,01JQ5W5F5KDGDPZN7EF9KJ2KTG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:24:53.527,2025-03-25 05:24:53.527,195391,-17449,297154,-212840
,01JQ5W5WVB50GXJZEGQ48YGNA3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:25:06.652,2025-03-25 05:25:06.652,195391,-17449,297154,-212840
,01JQ5W6GT3WYF8884AEZDYX0RE,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:25:27.191,2025-03-25 05:25:27.191,195391,-17449,297154,-212840
,01JQ5W6XC0ZQ86WEAWH8VJH1TF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:25:39.993,2025-03-25 05:25:39.993,195391,-17449,297154,-212840
,01JQ5W7H2GZ4GZ1NHPRM2A94PH,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:26:00.105,2025-03-25 05:26:00.105,195391,-17449,297154,-212840
,01JQ5W807VFN33J6W56Y93EBQK,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:26:15.963,2025-03-25 05:26:15.963,195391,-17449,297154,-212840
,01JQ5W8JDBYGD2N2XYHDPC5TJQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:26:34.774,2025-03-25 05:26:34.774,195391,-17449,297154,-212840
,01JQ5W95Z4DRV9KFN644VXVVFT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:26:54.688,2025-03-25 05:26:54.688,195391,-17449,297154,-212840
,01JQ5W9MR684D6WKS8YXJV4XXN,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:27:09.821,2025-03-25 05:27:09.821,195391,-17449,297154,-212840
,01JQ5WABN41YJPPBTHHN6H5FS5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:27:33.142,2025-03-25 05:27:33.142,195391,-17449,297154,-212840
,01JQ5WAYVSHK7V68GP8C7PFM6W,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:27:54.432,2025-03-25 05:27:54.432,195391,-17449,297154,-212840
,01JQ5WBVZBH4AP0SFNAFA2HV5X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:28:23.763,2025-03-25 05:28:23.763,195391,-17449,297154,-212840
,01JQ5WCN38MKPF8FQJD2MFFG73,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:28:48.497,2025-03-25 05:28:48.497,195391,-17449,297154,-212840
,01JQ5WDBRNFJMM1QBBSA00TYDJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:29:14.118,2025-03-25 05:29:14.118,195391,-17449,297154,-212840
,01JQ5WEBD8E2B2H1ZE63BQW22C,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:29:45.22,2025-03-25 05:29:45.22,195391,-17449,297154,-212840
,01JQ5WFFHZG4B4EHXH7XPRPMW9,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:30:21.212,2025-03-25 05:30:21.212,195391,-17449,297154,-212840
,01JQ5WGPKSRZJTN7J221SP9DS3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:31:01.02,2025-03-25 05:31:01.02,195391,-17449,297154,-212840
,01JQ5WHNFXVS8VB5J7PJ8E0QPS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:31:33.115,2025-03-25 05:31:33.115,195391,-17449,297154,-212840
,01JQ5WK0HPVQKJ7NGKMPQ6EVZE,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:32:19.232,2025-03-25 05:32:19.232,195391,-17449,297154,-212840
,01JQ5WMJH61WH2C7KT0DQMCZRD,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:33:08.692,2025-03-25 05:33:08.692,195391,-17449,297154,-212840
,01JQ5WZ9C6AARQXVANM81K6XEG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:39:01.266,2025-03-25 05:39:01.266,195391,-17449,297154,-212840
,01JQ5X2V89TQTVR0S01TMGET11,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:40:58.149,2025-03-25 05:40:58.149,195391,-17449,297154,-212840
,01JQ5X67XTYW707PWA31C5CE8T,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-25 05:42:49.172,2025-03-25 05:42:49.172,195391,-17449,297154,-212840
,01JQ87FD6TCXCK6Z8QQTNA6SC0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:21:01.37,2025-03-26 03:21:01.37,195391,-17449,297154,-212840
,01JQ87FVXJQK88JKDRYW2F5XNZ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:21:16.324,2025-03-26 03:21:16.324,195391,-17449,297154,-212840
,01JQ87GC9GXE4C3XWKQ8QM6M8F,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:21:33.046,2025-03-26 03:21:33.046,195391,-17449,297154,-212840
,01JQ87GPKW9H4V33R6TQ3MAPRF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:21:43.572,2025-03-26 03:21:43.572,195391,-17449,297154,-212840
,01JQ87H0QKBHAGY42VFS1YRFQF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:21:53.867,2025-03-26 03:21:53.867,195391,-17449,297154,-212840
,01JQ87HB2WZREQAYJ1RG0HHEWE,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:22:04.511,2025-03-26 03:22:04.511,195391,-17449,297154,-212840
